date,comnam,ticker,permno,permco,vol,shrout,mv_permco,ret1,F1ret,prc,year,month,logsize,L1ret_1,L1ret_6,L1ret_11
31aug2012,"GULFPORT ENERGY CORP","GPOR",91128,50323,256479,55688,1464.594,.276699,.1885932,26.29999924,2012,8,7.289334,-.0014541,-.373098,-.2874438
28sep2012,"GULFPORT ENERGY CORP","GPOR",91128,50323,262625,55718,1741.745,.1885932,.0614203,31.26000023,2012,9,7.462643,.276699,-.2177275,.0876757
31oct2012,"GULFPORT ENERGY CORP","GPOR",91128,50323,197288,55718,1848.723,.0614203,.1464738,33.18000031,2012,10,7.522251,.1885932,.073489,.0038536
30nov2012,"GULFPORT ENERGY CORP","GPOR",91128,50323,229806,55718,2119.513,.1464738,.0047319,38.04000092,2012,11,7.658941,.0614203,.2668957,.0450394
31dec2012,"GULFPORT ENERGY CORP","GPOR",91128,50323,313231,67527,2580.882,.0047319,.0798011,38.22000122,2012,12,7.855886,.1464738,1.058442,.2916808
31jan2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,242829,67527,2786.839,.0798011,-.0077538,41.27000046,2013,1,7.932663,.0047319,.8526419,.1631162
28feb2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,414240,77340,3167.073,-.0077538,.1191697,40.95000076,2013,2,8.060563,.0798011,1.003398,.2275431
28mar2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,289918,77375,3546.096,.1191697,.1387736,45.83000183,2013,3,8.173603,-.0077538,.5570343,.40625
30apr2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,299412,77764,4058.503,.1387736,-.0862234,52.18999863,2013,4,8.30857,.1191697,.4660909,.7499046
31may2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,317778,77375,3690.014,-.0862234,-.0125812,47.68999863,2013,5,8.213386,.1387736,.5729354,1.824134
28jun2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,333317,77548,3651.735,-.0125812,.1297515,47.09000015,2013,6,8.202958,-.0862234,.2536803,1.311682
31jul2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,290388,77548,4125.554,.1297515,.1090225,53.20000076,2013,7,8.324956,-.0125812,.2320774,1.285922
30aug2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,355910,77548,4575.332,.1090225,.0905084,59,2013,8,8.428434,.1297515,.289072,1.022814
30sep2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,293671,77584,4991.754,.0905084,-.0878147,64.33999634,2013,9,8.515543,.1090225,.4407814,.887396
31oct2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,553543,77584,4553.405,-.0878147,-.00443,58.68999863,2013,10,8.423631,.0905084,.4038838,.9391198
29nov2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,482249,84084,4913.028,-.00443,.0804381,58.43000031,2013,11,8.499646,-.0878147,.1245449,.5428495
31dec2013,"GULFPORT ENERGY CORP","GPOR",91128,50323,378117,85178,5377.287,.0804381,-.0345319,63.13000107,2013,12,8.589939,-.00443,.2252045,.5287807
31jan2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,422978,85178,5191.599,-.0345319,.0853158,60.95000076,2014,1,8.554797,.0804381,.3406243,.5296826
28feb2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,362105,85218,5637.171,.0853158,.0760393,66.15000153,2014,2,8.637137,-.0345319,.1456767,.4884005
31mar2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,289767,85424,6080.48,.0760393,.0349817,71.18000031,2014,3,8.712839,.0853158,.1211865,.4433777
30apr2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,343725,85954,6332.231,.0349817,-.1647889,73.66999817,2014,4,8.753407,.0760393,.1063103,.3638628
30may2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,490895,85427,5256.323,-.1647889,.0206403,61.52999878,2014,5,8.567187,.0349817,.2552394,.5447683
30jun2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,234892,85495,5369.086,.0206403,-.1495223,62.79999924,2014,6,8.588413,-.1647889,.0530549,.3066468
31jul2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,333511,85495,4566.288,-.1495223,.0953005,53.40999985,2014,7,8.426455,.0206403,-.0052273,.1804511
29aug2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,297444,85499,5001.691,.0953005,-.0871795,58.5,2014,8,8.517531,-.1495223,-.123708,-.0947457
30sep2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,259282,85532,4567.409,-.0871795,-.0602996,53.40000153,2014,9,8.426702,.0953005,-.1156463,-.0907677
31oct2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,581261,85532,4291.996,-.0602996,-.0488242,50.18000031,2014,10,8.364507,-.0871795,-.2497893,-.0901345
28nov2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,311286,85532,4082.442,-.0488242,-.1254975,47.72999954,2014,11,8.31445,-.0602996,-.3188543,-.1411946
31dec2014,"GULFPORT ENERGY CORP","GPOR",91128,50323,416411,85655,3575.24,-.1254975,-.077863,41.74000168,2014,12,8.181787,-.0488242,-.2242808,-.2439411
30jan2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,394574,85655,3296.861,-.077863,.1901792,38.49000168,2015,1,8.100726,-.1254975,-.3353503,-.3151763
27feb2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,332207,85685,3925.23,.1901792,.0021829,45.81000137,2015,2,8.27518,-.077863,-.2793484,-.4181406
31mar2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,318813,85716,3935.221,.0021829,.0659987,45.90999985,2015,3,8.277722,.1901792,-.2169231,-.3564203
30apr2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,361866,96641,4729.61,.0659987,-.1181038,48.93999863,2015,4,8.461598,.0021829,-.1402622,-.3768155
29may2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,274893,96657,4171.716,-.1181038,-.0674235,43.15999985,2015,5,8.336082,.0659987,-.0247111,-.2046157
30jun2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,416504,108204,4355.211,-.0674235,-.186087,40.25,2015,6,8.379128,-.1181038,-.0957469,-.3127389
31jul2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,386083,108204,3544.763,-.186087,.093712,32.75999832,2015,7,8.173226,-.0674235,-.0356972,-.2463958
31aug2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,458324,108210,3877.165,.093712,-.1716439,35.83000183,2015,8,8.262859,-.186087,-.1488699,-.4400001
30sep2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,340153,108242,3212.623,-.1716439,.0266172,29.68000031,2015,9,8.074842,.093712,-.2178564,-.3290262
30oct2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,339985,108242,3298.134,.0266172,-.1657368,30.46999931,2015,10,8.101112,-.1716439,-.3535177,-.4085293
30nov2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,417872,108244,2751.563,-.1657368,-.0334383,25.42000008,2015,11,7.919924,.0266172,-.3774009,-.3616175
31dec2015,"GULFPORT ENERGY CORP","GPOR",91128,50323,542218,108322,2661.471,-.0334383,.2026862,24.56999969,2015,12,7.886634,-.1657368,-.4110287,-.3909919
29jan2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,589877,108322,3200.915,.2026862,-.1878172,29.54999924,2016,1,8.071192,-.0334383,-.3895652,-.3616524
29feb2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,608985,108325,2599.8,-.1878172,.1808333,24,2016,2,7.86319,.2026862,-.0979853,-.3549444
31mar2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,925005,125328,3551.796,.1808333,.104446,28.34000015,2016,3,8.175209,-.1878172,-.3301703,-.4772381
29apr2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,424325,125341,3923.173,.104446,-.0178914,31.29999924,2016,4,8.274656,.1808333,-.0451482,-.4209236
31may2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,405372,125341,3852.982,-.0178914,.0169161,30.73999977,2016,5,8.256603,.104446,.0272399,-.2747915
30jun2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,419782,125365,3918.91,.0169161,-.0694178,31.26000023,2016,6,8.273569,-.0178914,.209284,-.2362733
29jul2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,388463,125365,3646.868,-.0694178,-.0168443,29.09000015,2016,7,8.201624,.0169161,.2722833,-.0457875
31aug2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,679636,125367,3585.496,-.0168443,-.0122378,28.60000038,2016,8,8.184652,-.0694178,-.0155668,-.1881106
30sep2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,675283,125454,3544.075,-.0122378,-.1465486,28.25,2016,9,8.173033,-.0168443,.1916667,-.0363881
31oct2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,519275,125454,3024.696,-.1465486,.065533,24.11000061,2016,10,8.014565,-.0122378,-.0031757,-.0728585
30nov2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,461132,125454,3222.913,.065533,-.1576489,25.69000053,2016,11,8.078041,-.1465486,-.2297124,-.0515342
30dec2016,"GULFPORT ENERGY CORP","GPOR",91128,50323,1074152,158830,3437.081,-.1576489,-.0341959,21.63999939,2016,12,8.142378,.065533,-.1642811,.0455841
31jan2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,667956,158830,3319.547,-.0341959,-.1703349,20.89999962,2017,1,8.107584,-.1576489,-.3077416,-.2676819
28feb2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,725360,182682,3167.706,-.1703349,-.0086505,17.34000015,2017,2,8.060763,-.0341959,-.2815401,-.1291667
31mar2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,852524,182836,3142.951,-.0086505,-.0762071,17.19000053,2017,3,8.052917,-.1703349,-.3937063,-.3881439
28apr2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,762944,182836,2903.436,-.0762071,-.0963476,15.88000011,2017,4,7.97365,-.0086505,-.3915044,-.4507987
31may2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,809407,182836,2623.697,-.0963476,.0278745,14.35000038,2017,5,7.87234,-.0762071,-.3413521,-.4834092
30jun2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,903631,182855,2697.111,.0278745,-.1444068,14.75,2017,6,7.899937,-.0963476,-.4414169,-.5409468
31jul2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,808970,182855,2307.63,-.1444068,-.0071315,12.61999989,2017,7,7.743977,.0278745,-.3183918,-.4929529
31aug2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,1079271,182855,2291.173,-.0071315,.1444533,12.52999973,2017,8,7.736819,-.1444068,-.3961723,-.5587412
29sep2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,648821,183082,2625.396,.1444533,-.0446304,14.34000015,2017,9,7.872987,-.0071315,-.2773933,-.5564601
31oct2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,584549,183082,2508.223,-.0446304,-.0656934,13.69999981,2017,10,7.82733,.1444533,-.1657941,-.405226
30nov2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,767667,183082,2343.45,-.0656934,-.003125,12.80000019,2017,11,7.759379,-.0446304,-.1372796,-.4667186
29dec2017,"GULFPORT ENERGY CORP","GPOR",91128,50323,685114,183082,2336.126,-.003125,,12.76000023,2017,12,7.756249,-.0656934,-.108014,-.4085027
26feb1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,20488,5108,52.357,,.1951219,10.25,1993,2,3.958086,,,
31mar1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,12982,5108,62.573,.1951219,-.1020408,12.25,1993,3,4.136334,,,
30apr1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,4431,5108,56.188,-.1020408,-.0227273,11,1993,4,4.028703,.1951219,,
28may1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,5308,5108,54.911,-.0227273,0,10.75,1993,5,4.005713,-.1020408,,
30jun1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,7914,5108,54.911,0,-.0116279,10.75,1993,6,4.005713,-.0227273,,
30jul1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,2879,5108,54.2725,-.0116279,.0352941,10.625,1993,7,3.994018,0,,
31aug1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,2168,5108,56.188,.0352941,-.4204545,11,1993,8,4.028703,-.0116279,,
30sep1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,7164,5108,32.5635,-.4204545,-.0392157,6.375,1993,9,3.483192,.0352941,.0731707,
29oct1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,6402,5108,31.2865,-.0392157,.1020408,6.125,1993,10,3.443187,-.4204546,-.4795918,
30nov1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,1533,5108,34.479,.1020408,-.2962963,6.75,1993,11,3.54035,-.0392157,-.4431818,
31dec1993,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,5476,5108,24.263,-.2962963,.4210526,4.75,1993,12,3.188953,.1020408,-.372093,
31jan1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,7507,5108,34.479,.4210526,-.1666667,6.75,1994,1,3.54035,-.2962963,-.5581396,
28feb1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,1165,5108,28.7325,-.1666667,.1111111,-5.625,1994,2,3.358029,.4210527,-.3647059,-.3414634
31mar1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,3276,5108,31.925,.1111111,-.08,6.25,1994,3,3.463389,-.1666667,-.4886364,-.5408163
29apr1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,3879,5108,29.371,-.08,.3478261,5.75,1994,4,3.380008,.1111111,-.0196078,-.4318182
31may1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,4451,5108,39.587,.3478261,0,7.75,1994,5,3.678501,-.08,-.0612245,-.4651163
30jun1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,4119,5108,39.587,0,.3064516,7.75,1994,6,3.678501,.3478261,.1481482,-.2790698
29jul1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,8453,5108,51.7185,.3064516,.5802469,10.125,1994,7,3.945816,0,.631579,-.2705882
31aug1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,22414,5108,81.728,.5802469,.328125,16,1994,8,4.403397,.3064516,.5,-.0795454
30sep1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,16623,5195,110.3938,.328125,.0941176,21.25,1994,9,4.704053,.5802469,1.844445,1.509804
31oct1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,13907,5195,120.7838,.0941176,.2688172,23.25,1994,10,4.794002,.328125,2.4,2.469388
30nov1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,24086,5256,155.052,.2688172,.0677966,29.5,1994,11,5.043761,.0941176,3.043478,2.444444
30dec1994,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,16091,10862,171.0765,.0677966,-.2222222,15.75,1994,12,5.142111,.2688172,2.806452,5.210526
31jan1995,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,34631,10862,133.0595,-.2222222,.2857143,12.25,1995,1,4.890796,.0677966,3.064516,3.666667
28feb1995,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,22583,10862,171.0765,.2857143,.3492064,15.75,1995,2,5.142111,-.2222222,1.419753,3.355555
31mar1995,"CHESAPEAKE ENERGY CORP","CSPK",78877,11937,37875,10862,230.8175,.3492064,.1411765,21.25,1995,3,5.441628,.2857143,.9687499,4.04
28apr1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,55877,11486,278.5355,.1411765,.1185567,24.25,1995,4,5.629546,.3492064,1,6.391304
31may1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,18771,11486,311.5577,.1185567,-.0506912,27.125,1995,5,5.741585,.1411765,1.086021,5.258065
30jun1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,16860,11674,300.6055,-.0506912,-.1116505,25.75,1995,6,5.705799,.1185567,.8389831,6
31jul1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,26250,11674,267.0428,-.1116505,.1147541,22.875,1995,7,5.587409,-.0506912,.6349207,4.08642
31aug1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,17299,11674,297.687,.1147541,.2401961,25.5,1995,8,5.696043,-.1116505,.8673469,1.859375
29sep1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,21594,11674,369.1902,.2401961,-.0750988,31.625,1995,9,5.911312,.1147541,.6190476,1.4
31oct1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,19762,11728,343.044,-.0750988,.4529915,29.25,1995,10,5.837859,.2401961,.4882353,1.72043
30nov1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,29019,11728,498.44,.4529915,.1735294,42.5,1995,11,6.211483,-.0750988,.2061856,.9830511
29dec1995,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,25061,17677,587.7603,.1735294,.3909774,33.25,1995,12,6.376319,.4529915,.5668203,1.698413
31jan1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,41892,17678,817.6075,.3909774,-.1054054,46.25,1996,1,6.706382,.1735294,.9368932,3.071429
29feb1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,37975,17678,731.4272,-.1054054,.1178248,41.375,1996,2,6.594998,.3909774,2.032787,3.404762
29mar1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,26353,17724,819.735,.1178248,.5297297,46.25,1996,3,6.708981,-.1054054,1.433823,1.920588
30apr1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,64561,19493,1379.13,.5297297,.0848057,70.75,1996,4,7.229208,.1178248,1.193676,1.860825
31may1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,33353,19493,1496.088,.0848057,.1710098,76.75,1996,5,7.310609,.5297297,2.628205,2.912442
28jun1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,35219,19493,1751.933,.1710098,-.1717663,89.875,1996,6,7.468475,.0848057,1.708824,3.470874
31jul1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,86981,29850,1481.306,-.1717663,.0831234,49.625,1996,7,7.30068,.1710098,1.703008,4.893443
30aug1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,97422,29850,1604.438,.0831234,.1651163,53.75,1996,8,7.380528,-.1717663,.6094595,3.378677
30sep1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,88928,29850,1869.356,.1651163,-.0678643,62.625,1996,9,7.53335,.0831234,.9486404,2.824111
31oct1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,49999,30080,1755.92,-.0678643,.1199143,58.375,1996,10,7.470748,.1651163,1.031081,3.817308
29nov1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,76042,30080,1966.48,.1199143,-.1491396,65.375,1996,11,7.584001,-.0678643,.2376325,2.090441
31dec1996,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,80804,34128,1898.37,-.1491396,-.141573,55.625,1996,12,7.548751,.1199143,.2776873,1.949248
31jan1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,148574,68256,1629.612,-.141573,-.1308901,23.875,1997,1,7.396097,-.1491396,-.0716273,.8040541
28feb1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,196244,69563,1443.432,-.1308901,.0060241,20.75,1997,2,7.274779,-.141573,-.0377834,.7311178
31mar1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,102432,69563,1452.128,.0060241,-.2754491,20.875,1997,3,7.280785,-.1308901,-.227907,.3459459
30apr1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,239280,69563,1052.14,-.2754491,-.0661157,15.125,1997,4,6.958582,.0060241,-.3333333,-.114841
30may1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,95486,69563,982.5774,-.0661157,-.2950442,14.125,1997,5,6.890179,-.2754491,-.4817987,-.4087948
30jun1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,343957,69710,692.7431,-.2950442,-.2075472,9.9375,1997,6,6.540659,-.0661157,-.5678776,-.5285118
31jul1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,250502,69710,548.9662,-.2075472,.0873016,7.875,1997,7,6.308037,-.2950442,-.6419775,-.5986902
29aug1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,316923,69710,596.8918,.0873016,.3308029,8.5625,1997,8,6.391736,-.2075472,-.6694932,-.706387
30sep1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,326830,69710,792.9512,.3308029,-.1373626,11.375,1997,9,6.675762,.0873016,-.5865189,-.7259966
31oct1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,350985,70376,690.5645,-.1373626,-.2165605,9.8125,1997,10,6.537509,.3308029,-.4530331,-.6088074
28nov1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,145621,70429,541.4229,-.2165605,-.0136585,7.6875,1997,11,6.294201,-.1373626,-.348791,-.6986758
31dec1997,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,203415,70429,532.6193,-.0136585,-.2396694,7.5625,1997,12,6.277807,-.2165605,-.453698,-.7225522
30jan1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,128996,70429,404.9667,-.2396694,.2282609,5.75,1998,1,6.003805,-.0136585,-.2356396,-.6812097
27feb1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,97650,70429,497.4048,.2282609,-.1564602,7.0625,1998,2,6.209404,-.2396694,-.2666231,-.72111
31mar1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,191255,100096,594.32,-.1564602,-.1368421,5.9375,1998,3,6.387418,.2282609,-.1715471,-.6595016
30apr1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,261258,105103,538.6529,-.1368421,-.1585366,5.125,1998,4,6.289072,-.1564602,-.4748786,-.6035834
29may1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,254410,105102,453.2524,-.1585366,-.0678261,4.3125,1998,5,6.116449,-.1368421,-.4745618,-.6336055
30jun1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,132429,105102,420.408,-.0678261,-.359375,4,1998,6,6.041225,-.1585366,-.4356462,-.5626568
31jul1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,137212,105102,269.3239,-.359375,-.3902439,2.5625,1998,7,5.595915,-.0678261,-.4666392,-.4855469
31aug1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,103163,99098,154.8406,-.3902439,-.24,1.5625,1998,8,5.042397,-.359375,-.5506109,-.6968904
30sep1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,102925,99098,117.6789,-.24,.6315789,1.1875,1998,9,4.76796,-.3902439,-.7769059,-.8611192
30oct1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,135294,99098,192.0024,.6315789,-.2580645,1.9375,1998,10,5.257508,-.24,-.799,-.8776433
30nov1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,116423,99098,142.4534,-.2580645,-.3478261,1.4375,1998,11,4.959015,.6315789,-.6200609,-.7451819
31dec1998,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,179837,96710,90.66563,-.3478261,-.1333333,.9375,1998,12,4.507178,-.2580645,-.665,-.8083234
29jan1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,91709,96710,78.57687,-.1333333,-.0769231,.8125,1999,1,4.364078,-.3478261,-.765625,-.8355893
26feb1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,64149,96710,72.5325,-.0769231,.8333333,.75,1999,2,4.284035,-.1333333,-.6829268,-.8839911
31mar1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,130687,96710,132.9763,.8333333,.6818182,1.375,1999,3,4.890171,-.0769231,-.52,-.8730527
30apr1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,128693,96720,223.665,.6818182,-.0810811,2.3125,1999,4,5.41015,.8333333,.1578947,-.7303658
28may1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,93721,96910,205.9337,-.0810811,.3823529,2.125,1999,5,5.327555,.6818182,.1935484,-.4610869
30jun1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,80926,96910,284.6731,.3823529,.2978723,2.9375,1999,6,5.651341,-.0810811,.4782608,-.46875
30jul1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,143689,96910,369.4694,.2978723,-.147541,3.8125,1999,7,5.912068,.382353,2.133333,.1463416
31aug1999,"CHESAPEAKE ENERGY CORP","CHK",78877,11937,99811,97117,315.6302,-.147541,.1923077,3.25,1999,8,5.754571,.2978723,3.692308,1.44
